date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2022-12-20,3821.62,100.0,0.026166913507884092,209.28451041168103,377000.0,799805.8706794884,422805.8706794884,112.15009832347174
2022-12-21,3878.44,100.0,0.025783562463258424,209.3102939741443,377100.0,811797.4165610801,434697.41656108014,115.27377792656593
2022-12-22,3822.39,100.0,0.026161642323258485,209.33645561646753,377200.0,800165.5745838293,422965.57458382926,112.13297311342241
2022-12-23,3844.82,100.0,0.02600901992811107,209.36246463639566,377300.0,804960.9912833067,427660.99128330674,113.34773158847251
2022-12-27,3829.25,100.0,0.02611477443363583,209.3885794108293,377400.0,801801.217708918,424401.21770891803,112.45395275805987
2022-12-28,3783.22,100.0,0.026432509872542437,209.41501192070183,377500.0,792263.0613986375,414763.0613986375,109.87100964202318
2022-12-29,3849.28,100.0,0.025978884362789924,209.44099080506462,377600.0,806197.0170861192,428597.01708611916,113.5055659656036
2022-12-30,3839.5,100.0,0.026045057950253938,209.46703586301487,377700.0,804248.6841960456,426548.6841960456,112.93319676887626
2023-01-03,3824.14,100.0,0.026149670252658117,209.49318553326754,377800.0,801131.2705251897,423331.2705251897,112.05168621630222
2023-01-04,3852.97,100.0,0.025954004313555518,209.51913953758108,377900.0,807270.9590641138,429370.9590641138,113.62025908021005
2023-01-05,3808.1,100.0,0.026259814605708885,209.5453993521868,378000.0,797969.8352730625,419969.83527306246,111.10313102461969
2023-01-06,3895.08,100.0,0.0256734136397712,209.57107276582656,378100.0,816296.0941087157,438196.09410871565,115.89423277141381
2023-01-09,3892.09,100.0,0.025693136592422065,209.59676590241898,378200.0,815769.4766011459,437569.4766011459,115.69790497121785
2023-01-10,3919.25,100.0,0.025515085794475985,209.62228098821345,378300.0,821562.1247630556,443262.1247630556,117.17211862623729
2023-01-11,3969.61,100.0,0.025191391597663246,209.64747237981112,378400.0,832218.702833622,453818.702833622,119.93094683763795
2023-01-12,3983.17,100.0,0.02510563194641454,209.67257801175754,378500.0,835161.5225590923,456661.52255909226,120.65033621112082
2023-01-13,3999.09,100.0,0.02500568879420068,209.69758370055175,378600.0,838599.5100010395,459999.5100010395,121.50013470708916
2023-01-17,3990.97,100.0,0.025056565195929813,209.72264026574769,378700.0,836996.765621391,458296.765621391,121.01842239804358
2023-01-18,3928.86,100.0,0.025452675839811038,209.7480929415875,378800.0,824070.8924344855,445270.8924344855,117.54775407457379
2023-01-19,3898.85,100.0,0.02564858868640753,209.7737415302739,378900.0,817876.3521653083,438976.3521653083,115.8554637543701
2023-01-20,3972.61,100.0,0.025172367788431283,209.79891389806232,379000.0,833449.2633405814,454449.26334058144,119.90745734579984
2023-01-23,4019.81,100.0,0.024876797659590878,209.82379069572193,379100.0,843451.77207657,464351.77207656996,122.48793776749407
2023-01-24,4016.95,100.0,0.024894509515926262,209.84868520523784,379200.0,842951.6760351801,463751.6760351801,122.29738292066985
2023-01-25,4016.22,100.0,0.02489903441544537,209.8735842396533,379300.0,842898.4864949803,463598.4864949803,122.22475256920124
2023-01-26,4060.43,100.0,0.02462793349472839,209.89821217314804,379400.0,852276.9976542154,472876.99765421543,124.63811219141157
2023-01-27,4070.56,100.0,0.024566644392909086,209.92277881754094,379500.0,854503.2665435295,475003.26654352946,125.16555113136482
2023-01-30,4017.77,100.0,0.02488942871294275,209.9476682462539,379600.0,843521.4430497516,463921.4430497516,122.21323578760578
2023-01-31,4076.6,100.0,0.024530245793062847,209.97219849204697,379700.0,855972.6643726786,476272.6643726786,125.43393847055006
2023-02-01,4119.21,100.0,0.02427649962007278,209.99647499166704,379800.0,865019.5797504248,485219.57975042483,127.75660340980117
2023-02-02,4179.76,100.0,0.023924818649874634,210.02039981031692,379900.0,877834.8663111703,497934.8663111703,131.0699832353699
2023-02-03,4136.48,100.0,0.024175144083858742,210.0445749544008,380000.0,868845.1834073797,488845.18340737966,128.6434693177315
2023-02-06,4111.08,100.0,0.024324508401685204,210.06889946280248,380100.0,863610.051203538,483510.05120353797,127.20601189253826
2023-02-07,4164.0,100.0,0.024015369836695485,210.09291483263917,380200.0,874826.8973631095,494626.8973631095,130.0965011475827
2023-02-08,4117.86,100.0,0.024284458432292502,210.11719929107147,380300.0,865233.2102727315,484933.2102727315,127.51333428154919
2023-02-09,4081.5,100.0,0.024500796275878967,210.14170008734735,380400.0,857693.3489065082,477293.3489065082,125.47143767258366
2023-02-10,4090.46,100.0,0.024447128195850834,210.1661472155432,380500.0,859676.2185392908,479176.2185392908,125.93330316407116
2023-02-13,4137.29,100.0,0.024170411066181004,210.19031762660939,380600.0,869618.2992133948,489018.29921339476,128.4861532352587
2023-02-14,4136.13,100.0,0.02417718978852212,210.21449481639792,380700.0,869474.478444948,488774.478444948,128.38835787889363
2023-02-15,4147.6,100.0,0.024110328864885715,210.2386051452628,380800.0,871985.6387004921,491185.6387004921,128.9878252889948
2023-02-16,4090.41,100.0,0.02444742703054217,210.26305257229333,380900.0,860062.0928722343,479162.0928722343,125.7973465141072
2023-02-17,4079.09,100.0,0.024515271788560684,210.2875678440819,381000.0,857781.9151171161,476781.91511711606,125.13961026695961
2023-02-21,3997.34,100.0,0.025016636062981882,210.3125844801449,381100.0,840690.9064458624,459590.9064458624,120.59588203774925
2023-02-22,3991.05,100.0,0.025056062940830105,210.3376405430857,381200.0,839468.0402894822,458268.0402894822,120.21721938338987
